Sumbu X			Sumbu Z
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0
0			0.5
0.000238732			0.498307
0.000477637			0.496975
0.000716843			0.495955
0.00095641			0.495185
0.00119636			0.494615
0.0014367			0.494205
0.00167742			0.493923
0.00191847			0.493744
0.00215985			0.493645
0.00240151			0.493612
0.00264342			0.493631
0.00288556			0.493692
0.00312789			0.493785
0.00337039			0.493905
0.00361303			0.494046
0.00385579			0.494204
0.00409866			0.494375
0.00434161			0.494556
0.00458464			0.494746
0.00482772			0.494942
0.00507086			0.495144
0.00531404			0.495349
0.00555725			0.495558
0.00580049			0.495769
0.00604375			0.495981
0.00628702			0.496195
0.00653031			0.496411
0.00677361			0.496626
0.00701691			0.496843
0.00726022			0.497059
0.00750353			0.497276
0.00774684			0.497493
0.00799015			0.497709
0.00823345			0.497925
0.00847675			0.498142
0.00872005			0.498357
0.00896334			0.498573
0.00920662			0.498788
0.0094499			0.499003
0.00969317			0.499217
0.00993643			0.499431
0.0101797			0.499645
0.0104229			0.499858
0.0106662			0.50007
0.0109094			0.500282
0.0111526			0.500494
0.0113958			0.500705
0.011639			0.500916
0.0118822			0.501126
0.0121253			0.501336
0.0123685			0.501545
0.0126116			0.501754
0.0128548			0.501962
0.0130979			0.50217
0.013341			0.502378
0.0135841			0.502584
0.0138272			0.502791
0.0140703			0.502997
0.0143133			0.503202
0.0145564			0.503407
0.0147994			0.503611
0.0150424			0.503815
0.0152854			0.504019
0.0155284			0.504222
0.0157713			0.504424
0.0160143			0.504626
0.0162572			0.504827
0.0165002			0.505028
0.0167431			0.505229
0.0169859			0.505429
0.0172288			0.505628
0.0174717			0.505827
0.0177145			0.506026
0.0179573			0.506224
0.0182001			0.506421
0.0184429			0.506618
0.0186857			0.506815
0.0189284			0.507011
0.0191712			0.507206
0.0194139			0.507401
0.0196566			0.507596
0.0198993			0.50779
0.0201419			0.507983
0.0203845			0.508176
0.0206272			0.508369
0.0208698			0.508561
0.0211123			0.508753
0.0213549			0.508944
0.0215974			0.509134
0.0218399			0.509324
0.0220824			0.509514
0.0223249			0.509703
0.0225673			0.509892
0.0228098			0.51008
0.0230522			0.510267
0.0232945			0.510454
0.0235369			0.510641
0.0237792			0.510827
0.0240216			0.511013
0.0242638			0.511198
0.0245061			0.511382
0.0247483			0.511567
0.0249906			0.51175
0.0252328			0.511933
0.0254749			0.512116
0.0257171			0.512298
0.0259592			0.51248
0.0262013			0.512661
0.0264434			0.512841
0.0266854			0.513022
0.0269274			0.513201
0.0271694			0.51338
0.0274114			0.513559
0.0276533			0.513737
0.0278952			0.513915
0.0281371			0.514092
0.0283789			0.514268
0.0286208			0.514445
0.0288626			0.51462
0.0291043			0.514795
0.0293461			0.51497
0.0295878			0.515144
0.0298295			0.515318
0.0300711			0.515491
0.0303128			0.515663
0.0305544			0.515835
0.0307959			0.516007
0.0310375			0.516178
0.031279			0.516349
0.0315205			0.516519
0.0317619			0.516688
0.0320033			0.516857
0.0322447			0.517026
0.0324861			0.517194
0.0327274			0.517362
0.0329687			0.517529
0.0332099			0.517695
0.0334512			0.517861
0.0336924			0.518027
0.0339335			0.518192
0.0341746			0.518357
0.0344157			0.518521
0.0346568			0.518684
0.0348978			0.518847
0.0351388			0.51901
0.0353798			0.519172
0.0356207			0.519333
0.0358616			0.519494
0.0361024			0.519655
0.0363433			0.519815
0.036584			0.519974
0.0368248			0.520133
0.0370655			0.520292
0.0373062			0.52045
0.0375468			0.520607
0.0377874			0.520764
0.038028			0.520921
0.0382685			0.521077
0.038509			0.521232
0.0387495			0.521387
0.0389899			0.521542
0.0392303			0.521696
0.0394706			0.521849
0.0397109			0.522002
0.0399512			0.522154
0.0401914			0.522306
0.0404316			0.522458
0.0406718			0.522609
0.0409119			0.522759
0.0411519			0.522909
0.041392			0.523058
0.041632			0.523207
0.0418719			0.523356
0.0421118			0.523503
0.0423517			0.523651
0.0425915			0.523798
0.0428313			0.523944
0.043071			0.52409
0.0433107			0.524235
0.0435504			0.52438
0.04379			0.524524
0.0440296			0.524668
0.0442691			0.524811
0.0445086			0.524954
0.044748			0.525096
0.0449875			0.525238
0.0452268			0.525379
0.0454661			0.52552
0.0457054			0.52566
0.0459446			0.5258
0.0461838			0.525939
0.0464229			0.526078
0.046662			0.526216
0.0469011			0.526354
0.0471401			0.526491
0.047379			0.526628
0.0476179			0.526764
0.0478568			0.526899
0.0480956			0.527034
0.0483344			0.527169
0.0485731			0.527303
0.0488118			0.527437
0.0490504			0.52757
0.049289			0.527702
0.0495275			0.527834
0.049766			0.527966
0.0500045			0.528097
0.0502429			0.528228
0.0504812			0.528358
0.0507195			0.528487
0.0509577			0.528616
0.0511959			0.528744
0.0514341			0.528872
0.0516721			0.529
0.0519102			0.529127
0.0521482			0.529253
0.0523861			0.529379
0.052624			0.529504
0.0528619			0.529629
0.0530996			0.529754
0.0533374			0.529878
0.0535751			0.530001
0.0538127			0.530124
0.0540503			0.530246
0.0542878			0.530368
0.0545253			0.530489
0.0547627			0.53061
0.0550001			0.53073
0.0552374			0.53085
0.0554747			0.530969
0.0557119			0.531088
0.055949			0.531206
0.0561861			0.531323
0.0564232			0.531441
0.0566602			0.531557
0.0568971			0.531673
0.057134			0.531789
0.0573708			0.531904
0.0576076			0.532019
0.0578443			0.532133
0.058081			0.532246
0.0583176			0.532359
0.0585541			0.532472
0.0587906			0.532584
0.059027			0.532695
0.0592634			0.532806
0.0594997			0.532917
0.059736			0.533027
0.0599722			0.533136
0.0602084			0.533245
0.0604444			0.533353
0.0606805			0.533461
0.0609164			0.533569
0.0611524			0.533676
0.0613882			0.533782
0.061624			0.533888
0.0618597			0.533993
0.0620954			0.534098
0.062331			0.534202
0.0625666			0.534306
0.0628021			0.534409
0.0630375			0.534512
0.0632729			0.534614
0.0635082			0.534716
0.0637434			0.534817
0.0639786			0.534917
0.0642137			0.535018
0.0644488			0.535117
0.0646838			0.535216
0.0649187			0.535315
0.0651536			0.535413
0.0653884			0.53551
0.0656232			0.535607
0.0658579			0.535704
0.0660925			0.5358
0.066327			0.535895
0.0665615			0.53599
0.0667959			0.536085
0.0670303			0.536179
0.0672646			0.536272
0.0674988			0.536365
0.067733			0.536457
0.0679671			0.536549
0.0682012			0.53664
0.0684351			0.536731
0.068669			0.536821
0.0689029			0.536911
0.0691366			0.537
0.0693703			0.537089
0.069604			0.537177
0.0698375			0.537265
0.070071			0.537352
0.0703045			0.537439
0.0705378			0.537525
0.0707711			0.53761
0.0710044			0.537695
0.0712375			0.53778
0.0714706			0.537864
0.0717037			0.537948
0.0719366			0.538031
0.0721695			0.538113
0.0724023			0.538195
0.0726351			0.538276
0.0728677			0.538357
0.0731003			0.538438
0.0733329			0.538518
0.0735653			0.538597
0.0737977			0.538676
0.0740301			0.538754
0.0742623			0.538832
0.0744945			0.538909
0.0747266			0.538986
0.0749586			0.539062
0.0751906			0.539138
0.0754225			0.539213
0.0756543			0.539288
0.075886			0.539362
0.0761177			0.539436
0.0763493			0.539509
0.0765808			0.539581
0.0768123			0.539653
0.0770436			0.539725
0.0772749			0.539796
0.0775062			0.539867
0.0777373			0.539936
0.0779684			0.540006
0.0781994			0.540075
0.0784303			0.540143
0.0786612			0.540211
0.0788919			0.540279
0.0791226			0.540345
0.0793533			0.540412
0.0795838			0.540478
0.0798143			0.540543
0.0800446			0.540608
0.080275			0.540672
0.0805052			0.540736
0.0807354			0.540799
0.0809654			0.540861
0.0811954			0.540924
0.0814254			0.540985
0.0816552			0.541046
0.081885			0.541107
0.0821147			0.541167
0.0823443			0.541227
0.0825738			0.541286
0.0828032			0.541344
0.0830326			0.541402
0.0832619			0.54146
0.0834911			0.541516
0.0837202			0.541573
0.0839493			0.541629
0.0841782			0.541684
0.0844071			0.541739
0.0846359			0.541793
0.0848647			0.541847
0.0850933			0.5419
0.0853218			0.541953
0.0855503			0.542005
0.0857787			0.542057
0.086007			0.542108
0.0862352			0.542159
0.0864634			0.542209
0.0866914			0.542259
0.0869194			0.542308
0.0871473			0.542356
0.0873751			0.542404
0.0876028			0.542452
0.0878305			0.542499
0.088058			0.542545
0.0882855			0.542591
0.0885129			0.542637
0.0887402			0.542682
0.0889674			0.542726
0.0891945			0.54277
0.0894216			0.542813
0.0896485			0.542856
0.0898754			0.542898
0.0901022			0.54294
0.0903289			0.542981
0.0905555			0.543022
0.090782			0.543062
0.0910084			0.543102
0.0912348			0.543141
0.091461			0.54318
0.0916872			0.543218
0.0919133			0.543255
0.0921393			0.543292
0.0923652			0.543329
0.092591			0.543365
0.0928167			0.5434
0.0930423			0.543435
0.0932679			0.54347
0.0934933			0.543504
0.0937187			0.543537
0.093944			0.54357
0.0941692			0.543602
0.0943942			0.543634
0.0946192			0.543665
0.0948442			0.543696
0.095069			0.543726
0.0952937			0.543756
0.0955183			0.543785
0.0957429			0.543814
0.0959673			0.543842
0.0961917			0.54387
0.096416			0.543897
0.0966401			0.543923
0.0968642			0.543949
0.0970882			0.543975
0.0973121			0.544
0.0975359			0.544024
0.0977596			0.544048
0.0979832			0.544072
0.0982067			0.544095
0.0984302			0.544117
0.0986535			0.544139
0.0988767			0.54416
0.0990999			0.544181
0.0993229			0.544201
0.0995458			0.544221
0.0997687			0.54424
0.0999914			0.544259
0.100214			0.544277
0.100437			0.544295
0.100659			0.544312
0.100882			0.544328
0.101104			0.544344
0.101326			0.54436
0.101548			0.544375
0.10177			0.544389
0.101992			0.544403
0.102214			0.544417
0.102435			0.54443
0.102657			0.544442
0.102878			0.544454
0.1031			0.544465
0.103321			0.544476
0.103542			0.544486
0.103763			0.544496
0.103984			0.544505
0.104205			0.544514
0.104426			0.544522
0.104647			0.54453
0.104867			0.544537
0.105088			0.544544
0.105308			0.54455
0.105528			0.544556
0.105749			0.544561
0.105969			0.544565
0.106189			0.544569
0.106409			0.544573
0.106628			0.544576
0.106848			0.544578
0.107068			0.54458
0.107287			0.544581
0.107506			0.544582
0.107726			0.544583
0.107945			0.544582
0.108164			0.544582
0.108383			0.54458
0.108602			0.544579
0.10882			0.544576
0.109039			0.544574
0.109257			0.54457
0.109476			0.544566
0.109694			0.544562
0.109912			0.544557
0.110131			0.544552
0.110349			0.544546
0.110566			0.544539
0.110784			0.544532
0.111002			0.544525
0.111219			0.544517
0.111437			0.544508
0.111654			0.544499
0.111872			0.544489
0.112089			0.544479
0.112306			0.544469
0.112523			0.544457
0.112739			0.544446
0.112956			0.544433
0.113173			0.544421
0.113389			0.544407
0.113606			0.544394
0.113822			0.544379
0.114038			0.544364
0.114254			0.544349
0.11447			0.544333
0.114686			0.544317
0.114902			0.5443
0.115117			0.544282
0.115333			0.544264
0.115548			0.544245
0.115763			0.544226
0.115979			0.544207
0.116194			0.544187
0.116408			0.544166
0.116623			0.544145
0.116838			0.544123
0.117053			0.544101
0.117267			0.544078
0.117482			0.544055
0.117696			0.544031
0.11791			0.544007
0.118124			0.543982
0.118338			0.543957
0.118552			0.543931
0.118765			0.543904
0.118979			0.543877
0.119192			0.54385
0.119406			0.543822
0.119619			0.543794
0.119832			0.543765
0.120045			0.543735
0.120258			0.543705
0.120471			0.543674
0.120684			0.543643
0.120896			0.543612
0.121109			0.54358
0.121321			0.543547
0.121533			0.543514
0.121745			0.54348
0.121957			0.543446
0.122169			0.543411
0.122381			0.543376
0.122592			0.54334
0.122804			0.543303
0.123015			0.543267
0.123226			0.543229
0.123437			0.543191
0.123649			0.543153
0.123859			0.543114
0.12407			0.543074
0.124281			0.543034
0.124491			0.542994
0.124702			0.542953
0.124912			0.542911
0.125122			0.542869
0.125332			0.542827
0.125542			0.542783
0.125752			0.54274
0.125962			0.542696
0.126171			0.542651
0.126381			0.542606
0.12659			0.54256
0.126799			0.542514
0.127008			0.542467
0.127217			0.542419
0.127426			0.542372
0.127635			0.542323
0.127844			0.542274
0.128052			0.542225
0.12826			0.542175
0.128469			0.542125
0.128677			0.542074
0.128885			0.542022
0.129093			0.54197
0.1293			0.541918
0.129508			0.541865
0.129715			0.541811
0.129923			0.541757
0.13013			0.541702
0.130337			0.541647
0.130544			0.541591
0.130751			0.541535
0.130958			0.541479
0.131164			0.541421
0.131371			0.541364
0.131577			0.541305
0.131783			0.541247
0.131989			0.541187
0.132195			0.541127
0.132401			0.541067
0.132607			0.541006
0.132813			0.540945
0.133018			0.540883
0.133223			0.54082
0.133429			0.540757
0.133634			0.540694
0.133839			0.54063
0.134043			0.540565
0.134248			0.5405
0.134453			0.540435
0.134657			0.540369
0.134861			0.540302
0.135065			0.540235
0.13527			0.540167
0.135473			0.540099
0.135677			0.540031
0.135881			0.539961
0.136084			0.539892
0.136288			0.539821
0.136491			0.539751
0.136694			0.539679
0.136897			0.539608
0.1371			0.539535
0.137303			0.539462
0.137505			0.539389
0.137708			0.539315
0.13791			0.539241
0.138112			0.539166
0.138314			0.53909
0.138516			0.539014
0.138718			0.538938
0.13892			0.538861
0.139121			0.538783
0.139323			0.538705
0.139524			0.538627
0.139725			0.538548
0.139926			0.538468
0.140127			0.538388
0.140328			0.538307
0.140528			0.538226
0.140729			0.538145
0.140929			0.538062
0.141129			0.53798
0.141329			0.537897
0.141529			0.537813
0.141729			0.537728
0.141929			0.537644
0.142128			0.537558
0.142328			0.537473
0.142527			0.537386
0.142726			0.537299
0.142925			0.537212
0.143124			0.537124
0.143322			0.537036
0.143521			0.536947
0.143719			0.536857
0.143918			0.536768
0.144116			0.536677
0.144314			0.536586
0.144511			0.536495
0.144709			0.536403
0.144907			0.53631
0.145104			0.536217
0.145301			0.536123
0.145499			0.536029
0.145696			0.535935
0.145893			0.53584
0.146089			0.535744
0.146286			0.535648
0.146482			0.535551
0.146679			0.535454
0.146875			0.535356
0.147071			0.535258
0.147267			0.535159
0.147462			0.53506
0.147658			0.53496
0.147853			0.53486
0.148049			0.534759
0.148244			0.534658
0.148439			0.534556
0.148634			0.534454
0.148829			0.534351
0.149023			0.534248
0.149218			0.534144
0.149412			0.534039
0.149606			0.533935
0.1498			0.533829
0.149994			0.533723
0.150188			0.533617
0.150381			0.53351
0.150575			0.533402
0.150768			0.533294
0.150961			0.533186
0.151154			0.533077
0.151347			0.532967
0.15154			0.532857
0.151732			0.532747
0.151925			0.532636
0.152117			0.532524
0.152309			0.532412
0.152501			0.532299
0.152693			0.532186
0.152885			0.532073
0.153076			0.531958
0.153268			0.531844
0.153459			0.531729
0.15365			0.531613
0.153841			0.531497
0.154032			0.53138
0.154222			0.531263
0.154413			0.531145
0.154603			0.531027
0.154793			0.530908
0.154984			0.530789
0.155173			0.530669
0.155363			0.530549
0.155553			0.530428
0.155742			0.530307
0.155932			0.530185
0.156121			0.530062
0.15631			0.52994
0.156499			0.529816
0.156687			0.529692
0.156876			0.529568
0.157064			0.529443
0.157253			0.529318
0.157441			0.529192
0.157629			0.529065
0.157816			0.528939
0.158004			0.528811
0.158192			0.528683
0.158379			0.528555
0.158566			0.528426
0.158753			0.528296
0.15894			0.528166
0.159127			0.528036
0.159313			0.527905
0.1595			0.527773
0.159686			0.527641
0.159872			0.527509
0.160058			0.527376
0.160244			0.527242
0.16043			0.527108
0.160615			0.526973
0.1608			0.526838
0.160986			0.526703
0.161171			0.526567
0.161356			0.52643
0.16154			0.526293
0.161725			0.526155
0.161909			0.526017
0.162093			0.525879
0.162278			0.525739
0.162462			0.5256
0.162645			0.52546
0.162829			0.525319
0.163012			0.525178
0.163196			0.525036
0.163379			0.524894
0.163562			0.524751
0.163745			0.524608
0.163927			0.524464
0.16411			0.52432
0.164292			0.524176
0.164475			0.52403
0.164657			0.523885
0.164838			0.523738
0.16502			0.523592
0.165202			0.523444
0.165383			0.523297
0.165564			0.523148
0.165745			0.523
0.165926			0.52285
0.166107			0.522701
0.166288			0.52255
0.166468			0.5224
0.166649			0.522248
0.166829			0.522097
0.167009			0.521944
0.167188			0.521791
0.167368			0.521638
0.167548			0.521484
0.167727			0.52133
0.167906			0.521175
0.168085			0.52102
0.168264			0.520864
0.168443			0.520708
0.168621			0.520551
0.168799			0.520394
0.168978			0.520236
0.169156			0.520078
0.169334			0.519919
0.169511			0.519759
0.169689			0.5196
0.169866			0.519439
0.170043			0.519279
0.17022			0.519117
0.170397			0.518955
0.170574			0.518793
0.17075			0.51863
0.170927			0.518467
0.171103			0.518303
0.171279			0.518139
0.171455			0.517974
0.171631			0.517809
0.171806			0.517643
0.171982			0.517476
0.172157			0.51731
0.172332			0.517142
0.172507			0.516974
0.172682			0.516806
0.172856			0.516637
0.173031			0.516468
0.173205			0.516298
0.173379			0.516128
0.173553			0.515957
0.173726			0.515786
0.1739			0.515614
0.174073			0.515441
0.174247			0.515269
0.17442			0.515095
0.174593			0.514921
0.174765			0.514747
0.174938			0.514572
0.17511			0.514397
0.175282			0.514221
0.175454			0.514045
0.175626			0.513868
0.175798			0.513691
0.175969			0.513513
0.176141			0.513335
0.176312			0.513156
0.176483			0.512977
0.176654			0.512797
0.176825			0.512617
0.176995			0.512436
0.177165			0.512255
0.177336			0.512073
0.177506			0.511891
0.177675			0.511708
0.177845			0.511525
0.178014			0.511341
0.178184			0.511157
0.178353			0.510972
0.178522			0.510787
0.178691			0.510601
0.178859			0.510415
0.179028			0.510228
0.179196			0.510041
0.179364			0.509853
0.179532			0.509665
0.1797			0.509476
0.179867			0.509287
0.180035			0.509098
0.180202			0.508907
0.180369			0.508717
0.180536			0.508526
0.180703			0.508334
0.180869			0.508142
0.181035			0.507949
0.181202			0.507756
0.181368			0.507563
0.181533			0.507369
0.181699			0.507174
0.181865			0.506979
0.18203			0.506783
0.182195			0.506587
0.18236			0.506391
0.182525			0.506194
0.182689			0.505996
0.182854			0.505798
0.183018			0.5056
0.183182			0.505401
0.183346			0.505201
0.18351			0.505001
0.183673			0.504801
0.183836			0.5046
0.184			0.504398
0.184163			0.504197
0.184325			0.503994
0.184488			0.503791
0.18465			0.503588
0.184813			0.503384
0.184975			0.50318
0.185137			0.502975
0.185299			0.502769
0.18546			0.502564
0.185621			0.502357
0.185783			0.502151
0.185944			0.501943
0.186105			0.501735
0.186265			0.501527
0.186426			0.501318
0.186586			0.501109
0.186746			0.5009
0.186906			0.500689
0.187066			0.500479
0.187225			0.500268
0.187385			0.500056
0.187544			0.499844
0.187703			0.499631
0.187862			0.499418
0.188021			0.499204
0.188179			0.49899
0.188337			0.498776
0.188495			0.498561
0.188653			0.498345
0.188811			0.498129
0.188969			0.497913
0.189126			0.497696
0.189283			0.497478
0.18944			0.49726
0.189597			0.497042
0.189754			0.496823
0.18991			0.496604
0.190067			0.496384
0.190223			0.496164
0.190379			0.495943
0.190534			0.495722
0.19069			0.4955
0.190845			0.495277
0.191			0.495055
0.191155			0.494832
0.19131			0.494608
0.191465			0.494384
0.191619			0.494159
0.191774			0.493934
0.191928			0.493708
0.192082			0.493482
0.192235			0.493256
0.192389			0.493029
0.192542			0.492801
0.192695			0.492573
0.192848			0.492344
0.193001			0.492116
0.193153			0.491886
0.193306			0.491656
0.193458			0.491426
0.19361			0.491195
0.193762			0.490964
0.193914			0.490732
0.194065			0.490499
0.194216			0.490267
0.194367			0.490033
0.194518			0.4898
0.194669			0.489565
0.194819			0.489331
0.19497			0.489096
0.19512			0.48886
0.19527			0.488624
0.195419			0.488387
0.195569			0.48815
0.195718			0.487913
0.195868			0.487675
0.196017			0.487436
0.196165			0.487197
0.196314			0.486958
0.196462			0.486718
0.196611			0.486478
0.196759			0.486237
0.196907			0.485995
0.197054			0.485754
0.197202			0.485511
